country,department,municipality,COD,scale,year,respiratory,cardiovascular,chagas,hantavirus,cutaneous_leishmaniasis,visceral_leishmaniasis,malaria
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2009,177,1,NA,NA,24,4,1132
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2010,223,NA,NA,NA,16,NA,801
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2011,107,1,NA,NA,40,NA,129
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2012,40,NA,NA,NA,24,NA,10
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2013,317,3,NA,NA,28,NA,9
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2014,152,1,NA,NA,16,NA,0
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2015,44,1,NA,NA,13,NA,0
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2016,221,4,NA,NA,8,NA,0
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2017,221,3,NA,NA,52,NA,34
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2018,89,1,NA,NA,93,NA,85
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2019,101,4,NA,NA,48,NA,1
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2020,57,8,NA,NA,22,NA,NA
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2021,26,1,NA,NA,13,NA,NA
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2022,89,8,NA,NA,15,NA,NA
Brasil,PA,Nova Esperança do Piriá,BR1504950,municipality,2023,61,7,NA,NA,NA,NA,NA
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2008,12,1,1,NA,8,NA,219
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2009,16,NA,NA,NA,6,NA,147
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2010,8,NA,NA,NA,7,NA,121
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2011,12,1,NA,NA,4,NA,94
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2012,9,5,NA,NA,9,NA,44
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2013,10,1,NA,NA,3,NA,5
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2014,6,4,NA,NA,5,NA,2
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2015,7,NA,NA,NA,3,NA,1
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2016,8,2,NA,NA,4,NA,0
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2017,14,NA,NA,NA,3,NA,0
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2018,8,4,NA,NA,7,NA,0
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2019,40,4,NA,NA,6,NA,0
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2020,12,2,NA,NA,3,1,NA
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2021,24,5,NA,NA,4,NA,NA
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2022,42,8,NA,NA,3,NA,NA
Brasil,PA,Nova Ipixuna,BR1504976,municipality,2023,43,2,NA,NA,NA,NA,NA
Brasil,PA,Nova Timboteua,BR1505007,municipality,2008,28,3,NA,NA,NA,NA,3
Brasil,PA,Nova Timboteua,BR1505007,municipality,2009,46,1,NA,NA,6,NA,1
Brasil,PA,Nova Timboteua,BR1505007,municipality,2010,45,2,NA,NA,1,NA,0
Brasil,PA,Nova Timboteua,BR1505007,municipality,2011,34,3,NA,NA,5,NA,0
Brasil,PA,Nova Timboteua,BR1505007,municipality,2012,47,3,NA,NA,2,NA,1
Brasil,PA,Nova Timboteua,BR1505007,municipality,2013,24,2,NA,NA,2,NA,0
Brasil,PA,Nova Timboteua,BR1505007,municipality,2014,30,5,NA,NA,3,NA,0
Brasil,PA,Nova Timboteua,BR1505007,municipality,2015,19,4,NA,NA,6,NA,0
Brasil,PA,Nova Timboteua,BR1505007,municipality,2016,19,6,NA,NA,NA,NA,0
Brasil,PA,Nova Timboteua,BR1505007,municipality,2017,19,1,NA,NA,1,NA,0
Brasil,PA,Nova Timboteua,BR1505007,municipality,2018,17,7,NA,NA,NA,NA,0
Brasil,PA,Nova Timboteua,BR1505007,municipality,2019,20,7,NA,NA,1,NA,0
Brasil,PA,Nova Timboteua,BR1505007,municipality,2020,5,9,NA,NA,2,NA,NA
Brasil,PA,Nova Timboteua,BR1505007,municipality,2021,9,2,NA,NA,1,NA,NA
Brasil,PA,Nova Timboteua,BR1505007,municipality,2022,24,9,NA,NA,1,NA,NA
Brasil,PA,Nova Timboteua,BR1505007,municipality,2023,16,3,NA,NA,NA,NA,NA
Brasil,PA,Novo Progresso,BR1505031,municipality,2008,178,7,NA,7,66,NA,1642
Brasil,PA,Novo Progresso,BR1505031,municipality,2009,261,12,NA,9,34,NA,3268
Brasil,PA,Novo Progresso,BR1505031,municipality,2010,201,6,NA,1,53,NA,2514
Brasil,PA,Novo Progresso,BR1505031,municipality,2011,259,8,NA,6,67,NA,1631
Brasil,PA,Novo Progresso,BR1505031,municipality,2012,212,13,NA,3,66,NA,1655
Brasil,PA,Novo Progresso,BR1505031,municipality,2013,313,16,NA,4,46,NA,1126
Brasil,PA,Novo Progresso,BR1505031,municipality,2014,298,25,NA,1,59,NA,385
Brasil,PA,Novo Progresso,BR1505031,municipality,2015,247,32,NA,2,56,NA,166
Brasil,PA,Novo Progresso,BR1505031,municipality,2016,218,36,NA,5,35,NA,237
Brasil,PA,Novo Progresso,BR1505031,municipality,2017,193,19,NA,1,45,NA,616
Brasil,PA,Novo Progresso,BR1505031,municipality,2018,128,9,NA,5,34,NA,369
Brasil,PA,Novo Progresso,BR1505031,municipality,2019,178,14,NA,NA,56,NA,144
Brasil,PA,Novo Progresso,BR1505031,municipality,2020,96,16,NA,1,60,NA,NA
Brasil,PA,Novo Progresso,BR1505031,municipality,2021,89,11,NA,NA,61,NA,NA
Brasil,PA,Novo Progresso,BR1505031,municipality,2022,152,13,NA,NA,64,NA,NA
Brasil,PA,Novo Progresso,BR1505031,municipality,2023,57,10,NA,NA,NA,NA,NA
Brasil,PA,Novo Repartimento,BR1505064,municipality,2008,263,2,NA,NA,59,NA,935
Brasil,PA,Novo Repartimento,BR1505064,municipality,2009,332,3,NA,NA,95,NA,449
Brasil,PA,Novo Repartimento,BR1505064,municipality,2010,337,3,NA,NA,59,NA,672
Brasil,PA,Novo Repartimento,BR1505064,municipality,2011,294,4,NA,NA,86,NA,634
Brasil,PA,Novo Repartimento,BR1505064,municipality,2012,203,5,NA,NA,159,NA,395
Brasil,PA,Novo Repartimento,BR1505064,municipality,2013,317,13,NA,NA,67,NA,44
Brasil,PA,Novo Repartimento,BR1505064,municipality,2014,247,11,NA,NA,101,NA,21
Brasil,PA,Novo Repartimento,BR1505064,municipality,2015,303,9,NA,NA,192,NA,15
Brasil,PA,Novo Repartimento,BR1505064,municipality,2016,308,7,NA,NA,60,NA,16
Brasil,PA,Novo Repartimento,BR1505064,municipality,2017,464,8,NA,NA,77,NA,592
Brasil,PA,Novo Repartimento,BR1505064,municipality,2018,396,4,NA,NA,65,2,346
Brasil,PA,Novo Repartimento,BR1505064,municipality,2019,399,5,NA,NA,49,4,30
Brasil,PA,Novo Repartimento,BR1505064,municipality,2020,115,14,NA,NA,68,10,NA
Brasil,PA,Novo Repartimento,BR1505064,municipality,2021,123,13,NA,NA,26,4,NA
Brasil,PA,Novo Repartimento,BR1505064,municipality,2022,178,14,NA,NA,36,3,NA
Brasil,PA,Novo Repartimento,BR1505064,municipality,2023,165,24,NA,NA,NA,NA,NA
Brasil,PA,Óbidos,BR1505106,municipality,2008,613,82,NA,NA,82,NA,97
Brasil,PA,Óbidos,BR1505106,municipality,2009,607,9,NA,NA,67,NA,134
Brasil,PA,Óbidos,BR1505106,municipality,2010,729,3,NA,NA,16,NA,92
Brasil,PA,Óbidos,BR1505106,municipality,2011,597,6,NA,NA,42,NA,191
Brasil,PA,Óbidos,BR1505106,municipality,2012,515,16,NA,NA,101,NA,75
Brasil,PA,Óbidos,BR1505106,municipality,2013,468,4,NA,NA,42,NA,28
Brasil,PA,Óbidos,BR1505106,municipality,2014,431,10,NA,NA,58,NA,2
Brasil,PA,Óbidos,BR1505106,municipality,2015,384,18,NA,NA,26,NA,159
Brasil,PA,Óbidos,BR1505106,municipality,2016,383,13,NA,NA,20,NA,237
Brasil,PA,Óbidos,BR1505106,municipality,2017,490,13,NA,NA,90,NA,196
Brasil,PA,Óbidos,BR1505106,municipality,2018,472,14,NA,NA,36,NA,20
Brasil,PA,Óbidos,BR1505106,municipality,2019,413,14,NA,NA,18,NA,46
Brasil,PA,Óbidos,BR1505106,municipality,2020,307,12,NA,NA,54,NA,NA
Brasil,PA,Óbidos,BR1505106,municipality,2021,404,10,NA,NA,23,NA,NA
Brasil,PA,Óbidos,BR1505106,municipality,2022,211,17,NA,NA,39,NA,NA
Brasil,PA,Óbidos,BR1505106,municipality,2023,220,13,NA,NA,NA,NA,NA
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2008,78,2,NA,NA,17,1,12
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2009,69,1,NA,NA,9,NA,66
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2010,74,1,NA,NA,1,1,16510
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2011,134,2,NA,NA,3,6,13151
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2012,84,1,NA,NA,12,2,5716
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2013,95,NA,1,NA,14,4,102
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2014,117,5,1,NA,36,2,2
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2015,116,NA,NA,NA,14,1,0
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2016,124,5,1,NA,14,6,88
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2017,189,2,3,NA,6,2,5600
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2018,162,NA,7,NA,18,2,11166
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2019,182,7,1,NA,26,NA,4799
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2020,146,1,7,NA,20,8,NA
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2021,123,5,12,NA,34,2,NA
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2022,297,4,NA,NA,61,NA,NA
Brasil,PA,Oeiras do Pará,BR1505205,municipality,2023,250,3,NA,NA,NA,NA,NA
Brasil,PA,Oriximiná,BR1505304,municipality,2008,242,6,NA,NA,96,NA,1356
Brasil,PA,Oriximiná,BR1505304,municipality,2009,267,19,NA,NA,73,NA,2687
Brasil,PA,Oriximiná,BR1505304,municipality,2010,220,23,NA,NA,32,NA,496
Brasil,PA,Oriximiná,BR1505304,municipality,2011,261,14,NA,NA,77,NA,68
Brasil,PA,Oriximiná,BR1505304,municipality,2012,333,23,NA,NA,138,NA,6
Brasil,PA,Oriximiná,BR1505304,municipality,2013,209,36,NA,NA,82,NA,24
Brasil,PA,Oriximiná,BR1505304,municipality,2014,216,27,NA,NA,141,NA,26
Brasil,PA,Oriximiná,BR1505304,municipality,2015,265,63,NA,NA,77,NA,13
Brasil,PA,Oriximiná,BR1505304,municipality,2016,293,92,NA,NA,53,NA,26
Brasil,PA,Oriximiná,BR1505304,municipality,2017,390,81,1,NA,106,NA,9
Brasil,PA,Oriximiná,BR1505304,municipality,2018,378,62,NA,NA,40,NA,201
Brasil,PA,Oriximiná,BR1505304,municipality,2019,256,35,NA,NA,31,NA,413
Brasil,PA,Oriximiná,BR1505304,municipality,2020,107,42,NA,NA,27,NA,NA
Brasil,PA,Oriximiná,BR1505304,municipality,2021,158,47,NA,NA,42,NA,NA
Brasil,PA,Oriximiná,BR1505304,municipality,2022,279,54,NA,NA,64,NA,NA
Brasil,PA,Oriximiná,BR1505304,municipality,2023,282,40,NA,NA,NA,NA,NA
Brasil,PA,Ourém,BR1505403,municipality,2008,180,5,NA,NA,7,NA,7
Brasil,PA,Ourém,BR1505403,municipality,2009,138,3,NA,NA,NA,NA,7
Brasil,PA,Ourém,BR1505403,municipality,2010,71,2,NA,NA,2,NA,2
Brasil,PA,Ourém,BR1505403,municipality,2011,114,1,NA,NA,2,NA,1
Brasil,PA,Ourém,BR1505403,municipality,2012,65,1,NA,NA,2,NA,0
Brasil,PA,Ourém,BR1505403,municipality,2013,127,2,NA,NA,2,NA,0
Brasil,PA,Ourém,BR1505403,municipality,2014,120,5,NA,NA,3,NA,0
Brasil,PA,Ourém,BR1505403,municipality,2015,129,1,NA,NA,1,NA,0
Brasil,PA,Ourém,BR1505403,municipality,2016,163,11,NA,NA,NA,NA,0
Brasil,PA,Ourém,BR1505403,municipality,2017,202,10,NA,NA,4,NA,1
Brasil,PA,Ourém,BR1505403,municipality,2018,150,12,NA,NA,4,1,0
Brasil,PA,Ourém,BR1505403,municipality,2019,143,10,NA,NA,3,NA,0
Brasil,PA,Ourém,BR1505403,municipality,2020,74,4,NA,NA,3,NA,NA
Brasil,PA,Ourém,BR1505403,municipality,2021,99,9,NA,NA,2,NA,NA
Brasil,PA,Ourém,BR1505403,municipality,2022,129,5,NA,NA,NA,NA,NA
Brasil,PA,Ourém,BR1505403,municipality,2023,100,7,NA,NA,NA,NA,NA
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2008,481,7,NA,NA,12,NA,2
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2009,699,12,NA,NA,26,NA,1
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2010,475,10,NA,NA,6,NA,10
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2011,596,13,NA,NA,22,NA,4
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2012,519,24,NA,NA,14,NA,70
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2013,484,20,NA,NA,38,1,53
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2014,483,15,NA,NA,37,NA,135
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2015,483,12,NA,NA,25,NA,217
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2016,405,15,NA,NA,30,NA,966
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2017,573,21,NA,NA,47,NA,183
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2018,677,41,NA,NA,20,NA,155
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2019,672,51,NA,NA,42,4,176
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2020,342,55,NA,NA,48,11,NA
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2021,580,53,NA,NA,19,3,NA
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2022,648,52,NA,NA,13,5,NA
Brasil,PA,Ourilândia do Norte,BR1505437,municipality,2023,766,52,NA,NA,NA,NA,NA
Brasil,PA,Pacajá,BR1505486,municipality,2008,88,3,NA,NA,101,NA,5937
Brasil,PA,Pacajá,BR1505486,municipality,2009,132,2,NA,NA,64,NA,6244
Brasil,PA,Pacajá,BR1505486,municipality,2010,128,5,NA,NA,34,NA,6407
Brasil,PA,Pacajá,BR1505486,municipality,2011,239,6,NA,NA,61,NA,4563
Brasil,PA,Pacajá,BR1505486,municipality,2012,142,9,NA,NA,58,NA,2397
Brasil,PA,Pacajá,BR1505486,municipality,2013,225,7,NA,NA,47,NA,839
Brasil,PA,Pacajá,BR1505486,municipality,2014,106,11,NA,NA,65,NA,504
Brasil,PA,Pacajá,BR1505486,municipality,2015,117,9,NA,NA,86,NA,346
Brasil,PA,Pacajá,BR1505486,municipality,2016,99,11,NA,NA,32,NA,462
Brasil,PA,Pacajá,BR1505486,municipality,2017,138,15,NA,NA,35,NA,634
Brasil,PA,Pacajá,BR1505486,municipality,2018,201,8,NA,NA,19,NA,451
Brasil,PA,Pacajá,BR1505486,municipality,2019,215,8,NA,NA,25,NA,169
Brasil,PA,Pacajá,BR1505486,municipality,2020,95,18,NA,NA,29,NA,NA
Brasil,PA,Pacajá,BR1505486,municipality,2021,99,21,NA,NA,24,NA,NA
Brasil,PA,Pacajá,BR1505486,municipality,2022,190,29,NA,NA,33,NA,NA
Brasil,PA,Pacajá,BR1505486,municipality,2023,210,24,NA,NA,NA,NA,NA
Brasil,PA,Palestina do Pará,BR1505494,municipality,2008,37,1,NA,NA,NA,NA,2
Brasil,PA,Palestina do Pará,BR1505494,municipality,2009,68,3,NA,NA,NA,NA,1
Brasil,PA,Palestina do Pará,BR1505494,municipality,2010,50,3,NA,NA,5,NA,5
Brasil,PA,Palestina do Pará,BR1505494,municipality,2011,30,1,NA,NA,2,NA,6
Brasil,PA,Palestina do Pará,BR1505494,municipality,2012,14,2,NA,NA,3,NA,1
Brasil,PA,Palestina do Pará,BR1505494,municipality,2013,14,NA,NA,NA,1,NA,1
Brasil,PA,Palestina do Pará,BR1505494,municipality,2014,43,NA,NA,NA,9,NA,0
Brasil,PA,Palestina do Pará,BR1505494,municipality,2015,48,1,NA,NA,3,NA,1
Brasil,PA,Palestina do Pará,BR1505494,municipality,2016,10,2,NA,NA,NA,NA,0
Brasil,PA,Palestina do Pará,BR1505494,municipality,2017,70,1,NA,NA,2,NA,0
Brasil,PA,Palestina do Pará,BR1505494,municipality,2018,72,1,NA,NA,1,NA,0
Brasil,PA,Palestina do Pará,BR1505494,municipality,2019,47,7,NA,NA,NA,2,0
Brasil,PA,Palestina do Pará,BR1505494,municipality,2020,12,4,NA,NA,NA,4,NA
Brasil,PA,Palestina do Pará,BR1505494,municipality,2021,23,11,NA,NA,NA,5,NA
Brasil,PA,Palestina do Pará,BR1505494,municipality,2022,15,NA,NA,NA,1,1,NA
Brasil,PA,Palestina do Pará,BR1505494,municipality,2023,31,5,NA,NA,NA,NA,NA
Brasil,PA,Paragominas,BR1505502,municipality,2008,407,9,NA,NA,164,NA,2038
Brasil,PA,Paragominas,BR1505502,municipality,2009,492,10,1,NA,90,1,3539
Brasil,PA,Paragominas,BR1505502,municipality,2010,363,18,NA,NA,119,2,2416
Brasil,PA,Paragominas,BR1505502,municipality,2011,511,25,NA,NA,127,1,569
Brasil,PA,Paragominas,BR1505502,municipality,2012,337,23,NA,NA,118,NA,546
Brasil,PA,Paragominas,BR1505502,municipality,2013,378,19,NA,NA,117,NA,64
Brasil,PA,Paragominas,BR1505502,municipality,2014,350,12,NA,NA,140,NA,2
Brasil,PA,Paragominas,BR1505502,municipality,2015,363,35,NA,NA,81,1,2
Brasil,PA,Paragominas,BR1505502,municipality,2016,353,39,NA,NA,31,NA,1
Brasil,PA,Paragominas,BR1505502,municipality,2017,399,66,4,NA,60,3,4
Brasil,PA,Paragominas,BR1505502,municipality,2018,419,65,NA,NA,82,1,74
Brasil,PA,Paragominas,BR1505502,municipality,2019,371,49,NA,NA,102,3,25
Brasil,PA,Paragominas,BR1505502,municipality,2020,268,35,NA,NA,60,1,NA
Brasil,PA,Paragominas,BR1505502,municipality,2021,299,30,NA,NA,50,NA,NA
Brasil,PA,Paragominas,BR1505502,municipality,2022,402,35,NA,NA,56,NA,NA
Brasil,PA,Paragominas,BR1505502,municipality,2023,326,55,NA,NA,NA,NA,NA
Brasil,PA,Parauapebas,BR1505536,municipality,2008,882,42,NA,NA,64,NA,62
Brasil,PA,Parauapebas,BR1505536,municipality,2009,936,18,NA,NA,69,NA,38
Brasil,PA,Parauapebas,BR1505536,municipality,2010,563,14,NA,NA,70,NA,93
Brasil,PA,Parauapebas,BR1505536,municipality,2011,464,32,NA,NA,134,NA,41
Brasil,PA,Parauapebas,BR1505536,municipality,2012,425,33,NA,NA,72,NA,13
Brasil,PA,Parauapebas,BR1505536,municipality,2013,327,25,NA,NA,101,1,9
Brasil,PA,Parauapebas,BR1505536,municipality,2014,495,61,NA,NA,130,2,5
Brasil,PA,Parauapebas,BR1505536,municipality,2015,456,57,NA,NA,152,1,26
Brasil,PA,Parauapebas,BR1505536,municipality,2016,386,64,NA,NA,55,2,22
Brasil,PA,Parauapebas,BR1505536,municipality,2017,431,88,NA,NA,113,15,12
Brasil,PA,Parauapebas,BR1505536,municipality,2018,448,98,NA,NA,104,83,4
Brasil,PA,Parauapebas,BR1505536,municipality,2019,541,117,NA,NA,58,54,5
Brasil,PA,Parauapebas,BR1505536,municipality,2020,333,110,NA,NA,77,19,NA
Brasil,PA,Parauapebas,BR1505536,municipality,2021,355,128,NA,NA,84,21,NA
Brasil,PA,Parauapebas,BR1505536,municipality,2022,609,182,NA,NA,72,13,NA
Brasil,PA,Parauapebas,BR1505536,municipality,2023,505,139,NA,NA,NA,NA,NA
Brasil,PA,Pau D'Arco,BR1505551,municipality,2008,122,4,NA,NA,NA,NA,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2009,74,3,NA,NA,2,NA,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2010,100,NA,NA,NA,1,NA,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2011,107,3,NA,NA,1,NA,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2012,84,2,NA,NA,2,NA,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2013,59,2,NA,NA,2,NA,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2014,85,2,NA,NA,NA,1,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2015,49,1,NA,NA,NA,NA,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2016,77,2,NA,NA,1,2,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2017,103,3,NA,NA,1,6,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2018,72,5,NA,NA,4,1,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2019,80,5,NA,NA,1,NA,0
Brasil,PA,Pau D'Arco,BR1505551,municipality,2020,41,13,NA,NA,4,2,NA
Brasil,PA,Pau D'Arco,BR1505551,municipality,2021,18,5,NA,NA,1,1,NA
Brasil,PA,Pau D'Arco,BR1505551,municipality,2022,78,19,NA,NA,4,1,NA
Brasil,PA,Pau D'Arco,BR1505551,municipality,2023,88,7,NA,NA,NA,NA,NA
Brasil,PA,Peixe-Boi,BR1505601,municipality,2008,19,NA,NA,NA,NA,NA,2
Brasil,PA,Peixe-Boi,BR1505601,municipality,2009,34,3,NA,NA,NA,NA,1
Brasil,PA,Peixe-Boi,BR1505601,municipality,2010,34,NA,NA,NA,NA,NA,1
Brasil,PA,Peixe-Boi,BR1505601,municipality,2011,19,1,NA,NA,NA,NA,0
Brasil,PA,Peixe-Boi,BR1505601,municipality,2012,16,3,NA,NA,NA,NA,0
Brasil,PA,Peixe-Boi,BR1505601,municipality,2013,11,NA,NA,NA,1,NA,0
Brasil,PA,Peixe-Boi,BR1505601,municipality,2014,12,NA,NA,NA,NA,NA,0
Brasil,PA,Peixe-Boi,BR1505601,municipality,2015,18,3,NA,NA,1,NA,0
Brasil,PA,Peixe-Boi,BR1505601,municipality,2016,12,1,NA,NA,NA,NA,0
Brasil,PA,Peixe-Boi,BR1505601,municipality,2017,18,4,NA,NA,NA,NA,1
Brasil,PA,Peixe-Boi,BR1505601,municipality,2018,9,2,NA,NA,1,NA,0
Brasil,PA,Peixe-Boi,BR1505601,municipality,2019,11,4,NA,NA,NA,NA,1
Brasil,PA,Peixe-Boi,BR1505601,municipality,2020,3,6,NA,NA,NA,NA,NA
Brasil,PA,Peixe-Boi,BR1505601,municipality,2021,5,5,NA,NA,NA,NA,NA
Brasil,PA,Peixe-Boi,BR1505601,municipality,2022,18,5,NA,NA,1,NA,NA
Brasil,PA,Peixe-Boi,BR1505601,municipality,2023,16,1,NA,NA,NA,NA,NA
Brasil,PA,Piçarra,BR1505635,municipality,2008,27,1,NA,NA,2,NA,2
Brasil,PA,Piçarra,BR1505635,municipality,2009,11,NA,NA,NA,6,NA,0
Brasil,PA,Piçarra,BR1505635,municipality,2010,27,NA,NA,NA,3,NA,0
Brasil,PA,Piçarra,BR1505635,municipality,2011,54,2,NA,NA,4,NA,1
Brasil,PA,Piçarra,BR1505635,municipality,2012,34,3,NA,NA,1,NA,0
Brasil,PA,Piçarra,BR1505635,municipality,2013,32,NA,NA,NA,6,NA,1
Brasil,PA,Piçarra,BR1505635,municipality,2014,48,NA,NA,NA,4,NA,0
Brasil,PA,Piçarra,BR1505635,municipality,2015,60,3,NA,NA,4,NA,0
Brasil,PA,Piçarra,BR1505635,municipality,2016,66,NA,NA,NA,1,NA,0
Brasil,PA,Piçarra,BR1505635,municipality,2017,76,NA,NA,NA,NA,NA,0
Brasil,PA,Piçarra,BR1505635,municipality,2018,70,NA,NA,NA,1,1,0
Brasil,PA,Piçarra,BR1505635,municipality,2019,88,2,NA,NA,1,1,0
Brasil,PA,Piçarra,BR1505635,municipality,2020,18,NA,NA,NA,3,3,NA
Brasil,PA,Piçarra,BR1505635,municipality,2021,54,NA,NA,NA,6,1,NA
Brasil,PA,Piçarra,BR1505635,municipality,2022,82,NA,NA,NA,4,1,NA
Brasil,PA,Piçarra,BR1505635,municipality,2023,70,NA,NA,NA,NA,NA,NA
Brasil,PA,Placas,BR1505650,municipality,2008,22,1,NA,NA,24,NA,170
Brasil,PA,Placas,BR1505650,municipality,2009,125,2,NA,NA,22,NA,158
Brasil,PA,Placas,BR1505650,municipality,2010,77,3,NA,NA,29,NA,113
Brasil,PA,Placas,BR1505650,municipality,2011,172,4,NA,NA,39,NA,129
Brasil,PA,Placas,BR1505650,municipality,2012,169,3,NA,NA,12,NA,58
Brasil,PA,Placas,BR1505650,municipality,2013,209,6,NA,NA,22,NA,27
Brasil,PA,Placas,BR1505650,municipality,2014,111,12,NA,NA,51,NA,10
Brasil,PA,Placas,BR1505650,municipality,2015,173,15,NA,NA,22,NA,10
Brasil,PA,Placas,BR1505650,municipality,2016,208,16,NA,NA,7,NA,0
Brasil,PA,Placas,BR1505650,municipality,2017,296,7,NA,NA,28,NA,2
Brasil,PA,Placas,BR1505650,municipality,2018,248,9,NA,NA,51,NA,1
Brasil,PA,Placas,BR1505650,municipality,2019,234,6,NA,NA,36,NA,1
Brasil,PA,Placas,BR1505650,municipality,2020,67,3,NA,NA,34,NA,NA
Brasil,PA,Placas,BR1505650,municipality,2021,109,13,NA,NA,34,NA,NA
Brasil,PA,Placas,BR1505650,municipality,2022,201,13,NA,NA,33,NA,NA
Brasil,PA,Placas,BR1505650,municipality,2023,270,17,NA,NA,NA,NA,NA
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2008,71,3,NA,NA,NA,NA,561
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2009,100,1,2,NA,NA,NA,640
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2010,109,2,NA,NA,NA,4,967
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2011,28,2,NA,NA,NA,1,323
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2012,57,NA,1,NA,NA,NA,648
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2013,138,6,NA,NA,NA,2,74
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2014,165,2,1,NA,NA,1,16
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2015,183,7,NA,NA,NA,NA,5
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2016,162,7,2,NA,NA,1,14
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2017,163,2,NA,NA,NA,5,84
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2018,159,7,1,NA,NA,2,101
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2019,141,1,NA,NA,NA,NA,56
Brasil,PA,Ponta de Pedras,BR1505700,municipality,2020,112,5,NA,NA,NA,1,NA
